# Constructed from biom file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#OTU ID,M.T1.R1.S1.16S.S50,M.T1.R1.S2.16S.S62,M.T1.R1.S3.16S.S74,M.T1.R2.S1.16S.S86,M.T1.R2.S2.16S.S3,M.T1.R2.S3.16S.S15,M.T1.R3.S1.16S.S27,M.T1.R3.S2.16S.S39,M.T1.R3.S3.16S.S51,M.T1.R4.S1.16S.S63,M.T1.R4.S2.16S.S75,M.T1.R4.S3.16S.S87,M.T2.R1.S1.16S.S53,M.T2.R1.S2.16S.S65,M.T2.R1.S3.16S.S77,M.T2.R2.S1.16S.S89,M.T2.R2.S2.16S.S6,M.T2.R2.S3.16S.S18,M.T2.R3.S1.16S.S30,M.T2.R3.S2.16S.S42,M.T2.R3.S3.16S.S54,M.T2.R4.S1.16S.S66,M.T2.R4.S2.16S.S78,M.T2.R4.S3.16S.S90,M.T3.R1.S1.16S.S56,M.T3.R1.S2.16S.S68,M.T3.R1.S3.16S.S80,M.T3.R2.S1.16S.S92,M.T3.R2.S2.16S.S9,M.T3.R2.S3.16S.S21,M.T3.R3.S1.16S.S33,M.T3.R3.S2.16S.S45,M.T3.R3.S3.16S.S57,M.T3.R4.S1.16S.S69,M.T3.R4.S2.16S.S81,M.T3.R4.S3.16S.S93,M.T4.R1.S1.16S.S59,M.T4.R1.S2.16S.S71,M.T4.R1.S3.16S.S83,M.T4.R2.S1.16S.S95,M.T4.R2.S2.16S.S12,M.T4.R2.S3.16S.S24,M.T4.R3.S1.16S.S36,M.T4.R3.S2.16S.S48,M.T4.R3.S3.16S.S60,M.T4.R4.S1.16S.S72,M.T4.R4.S2.16S.S193,M.T4.R4.S3.16S.S203,U.T1.R1.S1.16S.S1,U.T1.R1.S2.16S.S13,U.T1.R1.S3.16S.S25,U.T1.R2.S1.16S.S37,U.T1.R2.S2.16S.S49,U.T1.R2.S3.16S.S61,U.T1.R3.S1.16S.S73,U.T1.R3.S2.16S.S85,U.T1.R3.S3.16S.S2,U.T1.R4.S1.16S.S14,U.T1.R4.S2.16S.S26,U.T1.R4.S3.16S.S38,U.T2.R1.S1.16S.S4,U.T2.R1.S2.16S.S16,U.T2.R1.S3.16S.S28,U.T2.R2.S1.16S.S40,U.T2.R2.S2.16S.S52,U.T2.R2.S3.16S.S64,U.T2.R3.S1.16S.S76,U.T2.R3.S2.16S.S88,U.T2.R3.S3.16S.S5,U.T2.R4.S1.16S.S17,U.T2.R4.S2.16S.S29,U.T2.R4.S3.16S.S41,U.T3.R1.S1.16S.S7,U.T3.R1.S2.16S.S19,U.T3.R1.S3.16S.S31,U.T3.R2.S1.16S.S43,U.T3.R2.S2.16S.S55,U.T3.R2.S3.16S.S67,U.T3.R3.S1.16S.S79,U.T3.R3.S2.16S.S91,U.T3.R3.S3.16S.S8,U.T3.R4.S1.16S.S20,U.T3.R4.S2.16S.S32,U.T3.R4.S3.16S.S44,U.T4.R1.S1.16S.S10,U.T4.R1.S2.16S.S22,U.T4.R1.S3.16S.S34,U.T4.R2.S1.16S.S46,U.T4.R2.S2.16S.S58,U.T4.R2.S3.16S.S70,U.T4.R3.S1.16S.S82,U.T4.R3.S2.16S.S94,U.T4.R3.S3.16S.S11,U.T4.R4.S1.16S.S23,U.T4.R4.S2.16S.S35,U.T4.R4.S3.16S.S47
Unassigned;Other;Other;Other;Other;Other;Other,0.006363531,0.005759705,0.004341534,0.003933026,0.004238259,0.006036932,0.005736138,0.00538929,0.006653438,0.004843173,0.00388673,0.006088623,0.005598477,0.006553984,0.006456729,0.004388926,0.009527212,0.004830918,0.004381414,0.00714626,0.006550474,0.006704178,0.005678592,0.006308786,0.004901961,0.004959263,0.006751345,0.005850585,0.005903461,0.006942034,0.005294582,0.005456868,0.00647433,0.006151743,0.007101792,0.006510565,0.004068256,0.006508876,0.006620249,0.005032772,0.005924721,0.007106479,0.005894591,0.005103858,0.007010688,0.008368708,0.002866277,0.004799107,0.008522727,0.004267266,0.00552868,0.006026889,0.004159926,0.006472492,0.006139763,0.004843979,0.008230453,0.006860465,0.006057835,0.005231434,0.005420954,0.005425372,0.006181164,0.007628373,0.005143445,0.008074605,0.006651147,0.004670236,0.008527572,0.005397956,0.002661639,0.004688393,0.008095293,0.008768811,0.008154359,0.007123672,0.006954737,0.00736394,0.006037567,0.006334216,0.004124656,0.006759853,0.006539764,0.007874928,0.007283835,0.007435808,0.005309326,0.007326007,0.005145798,0.005924033,0.008190195,0.006497948,0.008940125,0.006695361,0.006601438,0.003541913
k__Bacteria;p__TM7;c__TM7-3;o__;f__;g__;s__,0.000462802,0,0.000222643,0.000898977,0.000572738,0.000591856,0.00033742,0.000114666,0.000233454,0.000691882,0.000333148,0.000451009,0,0.000459929,0,0.000562683,0.00035727,0.000471309,0.000576502,0.002620295,0.000818809,0.00047887,0.000227144,0.000802936,0.000455996,0.000236155,0.003204028,0.000450045,0.000926033,0,0.000112651,0,0,0.000341763,0.000450907,0.00011422,0.000565036,0.000828402,0.000114142,0.000117041,0.000348513,0.000118441,0.00011558,0.000118694,0.000344788,0.000727714,0,0.000446429,0.000710227,0.001122965,0.000691085,0.000115902,0.001039982,0.00023116,0.000223264,0.000563253,0,0.003023256,0.001257287,0.002388263,0.000110632,0.000115433,0.000449539,0,0.000114299,0.00034118,0,0.001025174,0.000227402,0.00034455,0.000776311,0.000686106,0.000693882,0.000592487,0.0002297,0.000233563,0.001254133,0.001035554,0.00033542,0.001612346,0.000802016,0.000572869,0.000700689,0.000926462,0.000587406,0.000232369,0.000923361,0.000915751,0.000914808,0.00046463,0.000455011,0.000455996,0.002352664,0.00011956,0.00082518,0
k__Bacteria;p__TM7;c__TM7-3;o__EW055;f__;g__;s__,0.000115701,0,0,0.000112372,0,0,0.000112473,0.000114666,0,0,0,0,0,0,0,0.000112537,0,0.000117827,0.0001153,0.003334921,0,0.000598587,0.000454287,0,0.000455996,0,0,0,0,0.000231401,0.000112651,0.000116104,0.000227169,0.000113921,0.000225454,0.000342661,0,0,0.000114142,0.000117041,0.000116171,0,0.00011558,0.000356083,0.000114929,0.000363857,0,0,0.000236742,0.000449186,0.000115181,0,0,0.00011558,0,0,0.000117578,0,0,0.000682361,0,0,0,0,0.000114299,0.000227454,0.000110852,0.000341725,0.000113701,0.00011485,0,0,0.000115647,0,0,0.000116782,0.000228024,0,0.000223614,0.000115168,0.000114574,0.000114574,0,0.000115808,0,0,0.00023084,0.000228938,0,0.000116158,0.000113753,0,0.0003529,0.00023912,0,0
k__Bacteria;p__TM7;c__TM7-3;o__I025;f__;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0.00011197,0,0,0,0.00035727,0.000117827,0,0.000119104,0,0.000119717,0.000113572,0.000114705,0.000227998,0,0.000228859,0.000337534,0,0.000231401,0,0,0.000113585,0.000113921,0,0,0,0,0.000114142,0,0,0.000118441,0.00011558,0,0.000114929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000227454,0.000331895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000232369,0,0,0.000114351,0,0,0,0,0,0,0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__;f__;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000463017,0,0,0,0,0,0,0,0,0,0,0.000117041,0,0,0,0,0,0.000242571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae;g__;s__,0,0.000115194,0,0,0,0,0,0,0,0,0,0.000225505,0,0,0,0.000225073,0,0,0,0,0,0,0.000227144,0,0.000227998,0,0.00011443,0.000112511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000118371,0.000224593,0.000115181,0.000347705,0.000115554,0.00011558,0,0,0,0.000116279,0.000457195,0.000113727,0,0.000115433,0,0,0.000114299,0.000113727,0.000110852,0.000341725,0,0,0,0,0.000462588,0,0.0002297,0,0.000228024,0.000230123,0.000782648,0.000115168,0,0.000229148,0.000467126,0.000115808,0.000587406,0.000697107,0.00023084,0,0.000114351,0,0.000113753,0,0.000235266,0,0.000117883,0.000118064
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae;g__Asteroleplasma;s__,0.000115701,0.000115194,0,0,0,0,0,0.000114666,0,0.000115314,0,0.000338257,0,0,0,0.000225073,0.00011909,0,0.000230601,0,0,0.000119717,0,0.00022941,0,0,0.000228859,0,0.000347262,0,0,0,0,0,0,0,0.000452028,0,0.000228284,0,0.000348513,0.000236883,0,0.000356083,0,0.001091571,0,0,0.000355114,0,0.000230362,0,0,0.00011558,0,0,0.000117578,0,0,0.000113727,0,0.000230867,0.000112385,0,0,0.00034118,0,0,0.000227402,0.0002297,0,0.000114351,0.000231294,0,0.00011485,0,0,0,0.000447227,0.000575838,0.000458295,0.000114574,0,0.000115808,0,0,0.00011542,0.000114469,0.000114351,0.000232315,0.000227505,0,0,0.00023912,0.001178828,0.001062574
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__;f__;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000114142,0,0.000116171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__;s__,0.000578503,0,0.000111321,0.000337117,0.000114548,0,0.000224947,0.000573329,0.000116727,0.000230627,0.000222099,0.000112752,0.000559848,0.000689893,0.000113276,0.00033761,0.00035727,0.000235655,0.000461201,0.002024774,0.000116973,0.000119717,0.000113572,0,0,0.000236155,0.000343289,0.000112511,0,0.000231401,0.000112651,0.000464414,0.000681508,0.000569606,0.000225454,0.000571102,0,0.000118343,0,0.000117041,0.000232342,0.000118441,0.000462321,0.000356083,0.000459717,0,0,0,0.000355114,0.000336889,0.000115181,0.000347705,0.000577768,0.000346741,0.000334896,0.000225301,0.000352734,0.000465116,0.000228598,0.000568634,0.000774422,0.000461734,0,0.000683138,0.000571494,0.000796088,0.000554262,0.000797357,0.000454804,0.0002297,0.001441721,0.000343053,0.000578235,0.000118497,0.00011485,0.000116782,0,0.000115062,0.00033542,0.000345503,0.000114574,0.000114574,0.000233563,0,0.000587406,0.000116185,0.00011542,0.000686813,0.000800457,0,0.000113753,0.000341997,0.000470533,0.00011956,0.001178828,0.000236128
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__Opitutus;s__,0.00196691,0.002764658,0.001781142,0.001460838,0.001489118,0.002130682,0.002249466,0.00160532,0.002451266,0.003344096,0.000999445,0.001127523,0.002911208,0.002184661,0.002265519,0.001913122,0.003453614,0.002120891,0.001614205,0.002858504,0.0025734,0.001197175,0.001476434,0.002064694,0.001595987,0.002243476,0.00263188,0.001687669,0.001620558,0.002776814,0.002253013,0.002205968,0.002271695,0.00193666,0.002367264,0.002055968,0.001808114,0.002366864,0.002396987,0.001755618,0.001742565,0.002605709,0.001618123,0.002017804,0.001034364,0.003395998,0.00231507,0.00234375,0.003314394,0.001235261,0.003340244,0.002433936,0.001271089,0.001155802,0.001897745,0.00168976,0.001998824,0.00244186,0.002628872,0.002843171,0.001770107,0.002424103,0.001236233,0.001821701,0.003543262,0.001137268,0.001884492,0.00375897,0.002615122,0.001378201,0.002218033,0.000914808,0.001040823,0.002488446,0.001378201,0.001051034,0.002622278,0.002071108,0.001900716,0.002648854,0.002864345,0.001145738,0.000934252,0.000810654,0.002819549,0.001626583,0.001385042,0.002174908,0.00217267,0.00232315,0.001933796,0.001139991,0.001529232,0.0023912,0.001768242,0.001180638
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__[Cerasicoccales];f__[Cerasicoccaceae];g__;s__,0,0,0,0.000112372,0,0,0,0,0,0,0,0,0,0,0,0.000675219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000116104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000231107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011542,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__WCHB1-41;f__;g__;s__,0.000115701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000113999,0,0,0,0,0.000115701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__;s__,0.003702418,0.003225435,0.00244907,0.004944376,0.005269187,0.002485795,0.003936565,0.002293315,0.003034901,0.001614391,0.002887285,0.002367798,0.003135147,0.003334483,0.00362483,0.001913122,0.002977254,0.002356545,0.001268304,0.003454026,0.003626155,0.003232372,0.002839296,0.00263822,0.003419973,0.002833865,0.003661746,0.001912691,0.004051395,0.002776814,0.001915061,0.003134796,0.003634711,0.002050581,0.003494533,0.003198172,0.002599164,0.001183432,0.001141422,0.001755618,0.00464684,0.003671681,0.002311604,0.002611276,0.000919435,0.003759854,0.001433139,0.001339286,0.005563447,0.003705783,0.004492053,0.005331479,0.006239889,0.005085529,0.003907122,0.004055424,0.003997648,0.004069767,0.003543262,0.006027522,0.002655161,0.005309939,0.004383007,0.00432654,0.006057835,0.004776527,0.005542623,0.005581501,0.005685048,0.006087056,0.006321393,0.002973128,0.005551058,0.003791918,0.003560354,0.001985286,0.004218447,0.002646416,0.002906977,0.005067373,0.004926673,0.001718607,0.002102067,0.002779386,0.003759398,0.003369351,0.004616805,0.003548535,0.004116638,0.00278778,0.002730065,0.00501596,0.005175862,0.003945481,0.004951079,0.004486423
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia;s__muciniphila,0,0,0,0,0,0,0,0,0,0,0.000111049,0,0,0,0.000226552,0,0,0,0,0,0,0,0,0,0,0,0.00011443,0,0,0,0,0,0,0,0,0.000228441,0,0,0.000114142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Luteolibacter;s__,0.000462802,0.000345582,0.000556607,0.002472188,0.000572738,0.000473485,0.00033742,0.000343997,0.001050543,0,0.000333148,0.000225505,0.000895756,0.001264804,0.000792932,0.001350439,0.000476361,0.000706964,0.000461201,0.000357313,0.000467891,0.00047887,0,0.000458821,0.000683995,0.001062699,0.000228859,0.001687669,0.001273296,0.000809904,0.000675904,0.001277139,0.002612449,0.000455685,0.000563634,0.001484866,0,0.000473373,0.000228284,0.000702247,0.001510223,0.000829089,0.00023116,0.000474777,0.000114929,0.000242571,0.00077169,0,0.000355114,0.00157215,0.000460723,0.001159017,0.002079963,0.000809061,0.000446528,0.000788555,0.001646091,0.000697674,0.000114299,0.002956898,0.000221263,0.000115433,0.000449539,0.000341569,0.00182878,0.000796088,0.000110852,0.000683449,0.003183627,0.000689101,0.000998115,0.000114351,0.000578235,0.00047399,0.00011485,0.000700689,0.000342036,0,0.000894454,0.000345503,0.001031164,0.000572869,0,0.000231616,0.000234962,0.000116185,0.002423823,0.000457875,0.000571755,0.000348473,0.000227505,0.000341997,0.000117633,0.0011956,0.000589414,0.000236128
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Prosthecobacter;s__,0.000115701,0,0,0,0.000114548,0,0,0,0,0,0.000222099,0.000112752,0,0.000344947,0,0.000112537,0.00023818,0,0.0001153,0.000119104,0,0,0,0.000114705,0,0,0.000228859,0,0,0,0.000112651,0,0,0,0,0.00011422,0,0.000118343,0.000114142,0,0,0.000118441,0.000346741,0,0.000229859,0.000121286,0,0,0,0,0,0,0.000231107,0,0,0,0,0,0,0.000113727,0,0,0,0.000113856,0,0,0,0,0,0,0,0.000114351,0,0,0,0,0,0,0,0,0.000114574,0,0,0,0,0,0,0.000114469,0,0,0,0,0,0,0,0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Prosthecobacter;s__debontii,0,0.000115194,0.000222643,0,0,0,0,0,0,0,0.000222099,0,0,0.000114982,0,0,0.00011909,0.000117827,0,0,0,0.000119717,0,0.000114705,0,0.000118078,0,0,0.000231508,0.000115701,0,0.000232207,0.000454339,0,0,0.00011422,0.000226014,0,0.000342427,0.000117041,0,0.000118441,0.00011558,0.000118694,0.000114929,0.000121286,0,0.000446429,0,0,0.000115181,0,0,0,0,0,0,0,0,0,0.000442527,0,0,0.000113856,0,0,0,0,0.000227402,0,0.000221803,0.000343053,0,0.000355492,0,0.000116782,0.000114012,0,0,0.000230335,0,0.000114574,0,0,0.000234962,0,0,0,0,0.000232315,0,0,0,0.00011956,0,0.000118064
k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae];o__Methylacidiphilales;f__;g__;s__,0,0,0,0,0,0,0,0,0,0,0.000111049,0,0,0,0,0.000225073,0,0,0,0.000119104,0,0,0,0,0,0,0.00011443,0,0,0,0,0,0,0.000113921,0,0,0,0,0,0,0,0,0,0,0,0.000121286,0,0,0.000236742,0.000112296,0,0.000231803,0,0,0,0,0.000117578,0,0,0,0,0,0,0,0,0,0.000221705,0,0,0,0,0,0,0,0.0002297,0,0,0,0,0,0,0,0.000116782,0.000115808,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae];o__Methylacidiphilales;f__LD19;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000113856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae];o__S-BQ2-57;f__;g__;s__,0.000231401,0,0,0,0,0,0,0,0.000116727,0.000115314,0.000333148,0,0.000223939,0.000229964,0,0,0,0,0,0,0.000116973,0.000119717,0.000113572,0.000344116,0,0,0.000228859,0,0,0.000115701,0,0.000116104,0,0.000113921,0.000112727,0.000228441,0,0,0,0.000117041,0,0,0.00011558,0,0.000114929,0,0,0,0,0,0,0,0,0,0,0,0,0.000116279,0,0,0,0,0,0,0.000114299,0,0.000110852,0,0,0.0002297,0,0,0,0,0,0,0.000114012,0,0,0.000115168,0,0.000114574,0.000116782,0.000115808,0,0,0,0,0.000114351,0,0,0,0,0.00011956,0,0
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];Other;Other;Other,0.000925605,0.000115194,0.000667928,0.000112372,0,0.000355114,0.000112473,0.000229331,0.000466908,0.000576568,0,0.000225505,0.000335909,0,0.000113276,0.00033761,0.00011909,0.000353482,0.0001153,0,0,0.000239435,0.000227144,0.000458821,0,0.000236155,0.000343289,0,0.000231508,0.000231401,0,0,0,0,0,0,0,0.000118343,0.000114142,0.000234082,0.000232342,0,0,0,0.000114929,0.000121286,0,0,0.001775568,0.000449186,0.001151808,0.000579509,0.000231107,0.001271382,0.000669792,0,0.000705467,0.001627907,0.001028689,0.00034118,0.000221263,0.0003463,0.000337154,0.001366276,0.001714482,0.000682361,0.000775967,0.00125299,0.000682206,0.0004594,0,0.000800457,0.000346941,0.001303472,0.001722752,0.000700689,0.00057006,0.000575308,0.001229875,0.000806173,0.000572869,0.000114574,0.001051034,0.00104227,0.000587406,0.000348554,0.000692521,0.000343407,0.000457404,0.000696945,0.000682516,0.001481988,0.000823433,0.0005978,0.000353648,0.000354191
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__;g__;s__,0.009371746,0.006566064,0.008237782,0.007079447,0.005612829,0.006510417,0.004948825,0.007682605,0.007003619,0.006457565,0.006440866,0.003382568,0.010973015,0.008738646,0.008269144,0.009227999,0.00774086,0.008483563,0.00645682,0.007027156,0.008772956,0.0075422,0.007155026,0.007914659,0.004331965,0.005667729,0.006751345,0.006863186,0.006829494,0.008446141,0.007096992,0.009520492,0.00840527,0.005582137,0.008567242,0.005482581,0.003503221,0.006153846,0.006734391,0.008544007,0.007667286,0.009475305,0.005085529,0.00379822,0.00678083,0.007155852,0.005291589,0.006808036,0.009114583,0.005053341,0.007026031,0.007881317,0.007742085,0.006703652,0.00703282,0.006308438,0.009171076,0.009651163,0.009029603,0.006596156,0.007080429,0.007387741,0.004944931,0.008083798,0.009715396,0.008984419,0.006096885,0.009682196,0.006822058,0.00907316,0.009870245,0.005031447,0.006129293,0.007939329,0.006316757,0.005722294,0.007068749,0.00736394,0.007379249,0.009328573,0.00664528,0.010769936,0.007357235,0.007990735,0.005639098,0.007435808,0.007963989,0.007554945,0.010291595,0.007666396,0.01012399,0.005243958,0.007528526,0.007890961,0.008251798,0.006965762
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__Ellin515;g__;s__,0.001041305,0.001843106,0.001558499,0.001460838,0.00091638,0.001538826,0.003261725,0.001490655,0.001867632,0.001845018,0.001776791,0.001804037,0.001567574,0.001494768,0.000679656,0.000787756,0.000595451,0.001531754,0.001153004,0.000714626,0.001520646,0.001915479,0.000795003,0.000573526,0.000341997,0.000826544,0.001144296,0.00090009,0.000810279,0.000578503,0.001351808,0.000580518,0.001363017,0.001253133,0.001239995,0.000799543,0.000565036,0.001065089,0.001141422,0.001170412,0.001045539,0.000829089,0.000809061,0.000712166,0.000574647,0.000970285,0.000440966,0.000892857,0.003669508,0.001347558,0.002533978,0.001622624,0.00231107,0.003005086,0.002455905,0.00168976,0.004115226,0.004302326,0.002285976,0.002047083,0.000885054,0.004848205,0.003933468,0.003871115,0.002514573,0.002615717,0.003658131,0.002961613,0.002160318,0.002411853,0.00133082,0.002058319,0.002891176,0.005806375,0.003330653,0.002569193,0.002964314,0.003912093,0.002683363,0.002648854,0.001374885,0.004926673,0.006306201,0.003011002,0.002584586,0.001858952,0.001615882,0.001602564,0.002515723,0.00092926,0.003981345,0.004445964,0.004470062,0.00155428,0.001886125,0.002125148
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__Ellin517;g__;s__,0.003123915,0.00253427,0.002894356,0.001685583,0.002863688,0.001657197,0.001237206,0.001719986,0.001984359,0.002652214,0.002443087,0.002142293,0.003583025,0.001839715,0.002718623,0.002250731,0.002858164,0.0012961,0.002421308,0.001667461,0.002456428,0.001316892,0.001703578,0.000802936,0.00250798,0.002007321,0.004233894,0.003487849,0.002893853,0.002776814,0.00168976,0.002786486,0.002044525,0.00193666,0.002930898,0.003655054,0.002147135,0.002366864,0.002967698,0.003511236,0.004530669,0.002250385,0.001155802,0.001543027,0.002413516,0.003395998,0.000992173,0.002120536,0.002840909,0.002245929,0.002879521,0.003940658,0.003235498,0.001849283,0.002009377,0.002365664,0.003057025,0.004069767,0.002514573,0.00250199,0.001880739,0.002424103,0.002022927,0.001366276,0.003200366,0.002615717,0.002217049,0.002619888,0.002501421,0.005168255,0.005101475,0.002744425,0.002775529,0.003199431,0.002297002,0.002452412,0.00330635,0.002761477,0.003466011,0.002879189,0.002291476,0.003208066,0.003036319,0.002547771,0.003289474,0.002672244,0.004385965,0.003548535,0.002858776,0.00325241,0.002616312,0.003419973,0.002705564,0.003228121,0.004008016,0.004486423
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__OPB35;g__;s__,0.000925605,0.001151941,0.001447178,0,0.00137457,0.001183712,0.000562366,0.000114666,0.000933816,0.000230627,0.000555247,0.000225505,0.000783787,0.000574911,0.000679656,0.000562683,0.001667262,0.000706964,0.001268304,0.000476417,0.000467891,0.00047887,0.000340716,0.001376462,0.000455996,0.000590388,0.000801007,0.001237624,0.000810279,0.001272706,0.001464459,0.001741553,0.001022263,0.000797448,0.000789088,0.001142204,0.001017064,0.001183432,0.001483849,0.001638577,0.001277881,0.00094753,0.000924642,0.000712166,0.000459717,0.000242571,0.000110241,0.000334821,0.000118371,0.000112296,0.000115181,0,0.000115554,0,0.000111632,0.000112651,0,0.000232558,0,0,0,0.000577167,0.000112385,0,0,0.000227454,0.000221705,0.000113908,0.000227402,0.0004594,0.000332705,0.000114351,0.000115647,0.000118497,0,0,0.000342036,0.000115062,0.000223614,0.00046067,0.000458295,0.000343721,0.000350345,0.000347423,0.000234962,0.000116185,0,0,0.000343053,0.000116158,0.000341258,0.000683995,0.000235266,0.00083692,0.000589414,0.000590319
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__R4-41B;g__;s__,0,0.000230388,0,0,0,0.000236742,0.000112473,0.000114666,0.000233454,0,0.000333148,0,0,0,0,0.000112537,0,0.000353482,0.0001153,0.000119104,0.000233945,0.000239435,0,0,0.000341997,0.000118078,0.000343289,0,0.000694525,0.000462802,0,0.000232207,0.000113585,0.000341763,0,0.000228441,0,0.000118343,0.000114142,0.000117041,0.000116171,0.000118441,0,0,0.000229859,0.000121286,0,0,0.000236742,0.000112296,0.000345543,0.000115902,0.000577768,0.00023116,0.000334896,0.000337952,0.000235156,0.000116279,0,0.000113727,0,0,0.000112385,0.000455425,0.000457195,0,0,0.000113908,0,0.0002297,0,0.000114351,0.000346941,0.000118497,0,0.000350345,0.000114012,0.000115062,0.000111807,0.000115168,0.000114574,0.000114574,0.000116782,0,0.000117481,0.000116185,0.00023084,0,0.000343053,0.000232315,0,0,0,0.00071736,0.000117883,0
